suburb,latitude,longitude,date,type,description
Preston,-37.743099,145.005635,2021-02-05,UNWANTED_PHYSICAL_CONTACT,"Browsing the shops on a busy Saturday, a person who seemed to be following me tried to block my exit with their body near a bicycle path. I'm shaken but okay."
East Melbourne,-37.822352,144.990289,2021-02-08,STREET_HARASSMENT,"While waiting for the tram, someone on an e-scooter persistently asked for my number in the middle of the park. I tried to ignore them."
Elwood,-37.889492,144.992421,2021-02-09,STREET_HARASSMENT,"Exploring the local market, a stranger asking for directions persistently asked for my number near a deserted construction zone. I reported it via a safety app."
Abbotsford,-37.796953,144.98829,2021-02-09,SEXUAL_ASSAULT,"Around midnight, a stranger asking for directions forced an unwanted physical encounter outside a popular cafe. I moved to a better-lit area."
Melbourne CBD,-37.812208,144.966261,2021-02-10,SEXUAL_ASSAULT,"Commuting during the morning rush, two men made sexualized threats by the public restrooms. I felt extremely intimidated."
Collingwood,-37.811462,144.988796,2021-02-11,STREET_HARASSMENT,"Meeting friends for drinks, someone on an e-scooter cornered me and asked personal questions near the station entrance. I shouted at them to leave me alone."
Abbotsford,-37.800639,145.00323,2021-02-12,SEXUAL_ASSAULT,"Passing by a construction site, a middle-aged man attempted a forced physical interaction near a bus shelter. I called a friend immediately."
Toorak,-37.835063,145.014455,2021-02-14,STREET_HARASSMENT,"Browsing the shops on a busy Saturday, a lone person persistently asked for my number along the bike path by the creek. I reported it to a nearby officer."
Southbank,-37.816886,144.953824,2021-02-15,UNWANTED_PHYSICAL_CONTACT,"On a quiet side street, a person with their hood up tried to pull my bag near a deserted construction zone. I was left feeling vulnerable."
Toorak,-37.846745,145.020332,2021-02-15,SEXUAL_ASSAULT,"Walking to my car, a middle-aged man grabbed my waist without consent in the underground parking lot. I was left feeling vulnerable."
Prahran,-37.860142,144.984739,2021-02-16,SEXUAL_ASSAULT,"Walking the dog around the block, an individual who appeared intoxicated forced an unwanted physical encounter by the public restrooms. I felt my heart racing."
North Melbourne,-37.811433,144.954467,2021-02-16,UNWANTED_PHYSICAL_CONTACT,"While waiting for the tram, a lone person tried to block my exit with their body in a quiet residential cul-de-sac. I kept my head down and ran."
Kensington,-37.796272,144.934578,2021-02-17,UNWANTED_PHYSICAL_CONTACT,"Walking the dog around the block, two men threw a small object at me in a quiet residential cul-de-sac. I reported it via a safety app."
Yarraville,-37.823597,144.884594,2021-02-17,STREET_HARASSMENT,"Heading to the gym early, a person with their hood up blocked my path while catcalling underneath a railway bridge. They eventually walked off."
Prahran,-37.862942,144.999319,2021-02-18,SEXUAL_ASSAULT,"Enjoying a coffee on the sidewalk, a cyclist who stopped suddenly made sexualized threats near the tram stop. I was left feeling vulnerable."
Preston,-37.732781,144.99918,2021-02-18,UNWANTED_PHYSICAL_CONTACT,"Taking a shortcut through a park, a woman in a reflective vest grabbed my shoulder from behind in the middle of the park. I kept my head down and ran."
Docklands,-37.818691,144.935363,2021-02-20,SEXUAL_ASSAULT,"Just as the sun was setting, someone leaning against a wall engaged in non-consensual touching in the underground parking lot. I quickly ducked into a shop."
Flemington,-37.790844,144.92382,2021-02-20,SEXUAL_ASSAULT,"Exploring the local market, an aggressive individual attempted to kiss me forcefully by the public restrooms. I called a friend immediately."
North Melbourne,-37.802169,144.934754,2021-02-22,SEXUAL_ASSAULT,"While waiting for the tram, a stranger wearing a hoodie exposed themselves in public outside a pub. I quickly ducked into a shop."
Coburg,-37.745702,144.969238,2021-02-22,UNWANTED_PHYSICAL_CONTACT,"Coming home from the night shift, a delivery driver stepped on the back of my shoes by the public restrooms. I'm shaken but okay."
Richmond,-37.816622,145.006865,2021-02-24,UNWANTED_PHYSICAL_CONTACT,"Commuting during the morning rush, a lone person threw a small object at me near the entrance of a shopping centre. I took a photo from a distance."
Yarraville,-37.808783,144.895544,2021-02-24,STREET_HARASSMENT,"After finishing dinner at a restaurant, an individual who appeared intoxicated used aggressive language on the steps of the library. I tried to ignore them."
Flemington,-37.784068,144.938829,2021-02-25,UNWANTED_PHYSICAL_CONTACT,"Returning books to the library, a group of skaters attempted to snatch my phone outside a pub. I felt very unsafe."
Melbourne CBD,-37.816768,144.972899,2021-02-27,STREET_HARASSMENT,"Enjoying a coffee on the sidewalk, a lone person threatened to follow me home beside a row of parked cars. I felt extremely intimidated."
Camberwell,-37.836996,145.059219,2021-02-27,UNWANTED_PHYSICAL_CONTACT,"While walking home, a person who seemed to be following me pushed past me aggressively in a poorly lit laneway. I managed to run away."
Toorak,-37.849477,145.022697,2021-02-28,SEXUAL_ASSAULT,"While walking home, a middle-aged man committed a physical assault in the underground parking lot. They eventually walked off."
East Melbourne,-37.803049,144.993893,2021-02-28,STREET_HARASSMENT,"While waiting for the tram, a group of skaters threatened to follow me home near a historic monument. I tried to ignore them."
Carlton,-37.788364,144.960143,2021-03-01,SEXUAL_ASSAULT,"Heading to the gym early, a stranger asking for directions tried to pull me toward a darker area by the public restrooms. I was left feeling vulnerable."
Kensington,-37.79009,144.939288,2021-03-01,UNWANTED_PHYSICAL_CONTACT,"After finishing dinner at a restaurant, a lone person pushed past me aggressively near the entrance of a shopping centre. I kept my head down and ran."
Williamstown,-37.86427,144.90437,2021-03-02,UNWANTED_PHYSICAL_CONTACT,"Heading to the gym early, a cyclist who stopped suddenly jostled me while standing in line at a crowded intersection. I managed to run away."
Coburg,-37.73966,144.974713,2021-03-02,UNWANTED_PHYSICAL_CONTACT,"Broad daylight, near the shops, a person who seemed to be following me jostled me while standing in line near the tram stop. I tried to ignore them."
Thornbury,-37.757141,145.000087,2021-03-03,STREET_HARASSMENT,"Meeting friends for drinks, someone on an e-scooter blocked my path while catcalling at the taxi rank. No one intervened."
Thornbury,-37.760727,144.998718,2021-03-03,SEXUAL_ASSAULT,"Heading to the gym early, a cyclist who stopped suddenly engaged in non-consensual touching in the underground parking lot. They eventually walked off."
North Melbourne,-37.802532,144.938907,2021-03-04,UNWANTED_PHYSICAL_CONTACT,"Taking a shortcut through a park, a woman in a reflective vest attempted to snatch my phone near the station entrance. I reported it via a safety app."
South Yarra,-37.851715,144.978392,2021-03-05,UNWANTED_PHYSICAL_CONTACT,"Checking my phone at the bus stop, a couple arguing loudly nudged me forcefully underneath a railway bridge. I felt very unsafe."
Brunswick,-37.773301,144.949239,2021-03-05,UNWANTED_PHYSICAL_CONTACT,"Coming back from a night out, a group of skaters made inappropriate contact in a crowd in the middle of the park. I shouted at them to leave me alone."
Essendon,-37.760136,144.918815,2021-03-05,UNWANTED_PHYSICAL_CONTACT,"Commuting during the morning rush, a group of teenagers attempted to snatch my phone near a bicycle path. I felt my heart racing."
Preston,-37.732778,145.011538,2021-03-06,STREET_HARASSMENT,"Coming home from the night shift, a group of individuals mimicked my movements mocking me in a quiet residential cul-de-sac. I felt my heart racing."
Docklands,-37.810217,144.942761,2021-03-07,UNWANTED_PHYSICAL_CONTACT,"While waiting for the tram, a stranger wearing a hoodie tripped me as I tried to walk by outside a 24-hour gym. I called a friend immediately."
Richmond,-37.820452,144.994554,2021-03-08,UNWANTED_PHYSICAL_CONTACT,"Waiting for a rideshare to arrive, someone on an e-scooter grabbed my shoulder from behind outside a pharmacy. I felt my heart racing."
Port Melbourne,-37.833583,144.931916,2021-03-09,UNWANTED_PHYSICAL_CONTACT,"Commuting during the morning rush, two men jostled me while standing in line outside a 24-hour gym. I felt extremely intimidated."
Prahran,-37.862416,144.993464,2021-03-10,SEXUAL_ASSAULT,"Commuting during the morning rush, a group of individuals engaged in indecent behavior in the middle of the park. I shouted at them to leave me alone."
Hawthorn,-37.820242,145.045408,2021-03-11,SEXUAL_ASSAULT,"During the evening rush, a stranger asking for directions made sexualized threats on the steps of the library. I felt my heart racing."
Northcote,-37.759253,145.008729,2021-03-12,SEXUAL_ASSAULT,"Browsing the shops on a busy Saturday, a group of teenagers exposed themselves in public outside a supermarket. Thankfully, a bystander helped."
Northcote,-37.764925,144.994939,2021-03-13,STREET_HARASSMENT,"Heading to the gym early, a person with their hood up whistled and made suggestive gestures on the steps of the library. I felt extremely intimidated."
Kensington,-37.794143,144.936267,2021-03-14,UNWANTED_PHYSICAL_CONTACT,"While waiting for the tram, a woman in a reflective vest grabbed my arm outside a supermarket. I moved to a better-lit area."
Collingwood,-37.807132,144.983957,2021-03-14,STREET_HARASSMENT,"While walking home, a cyclist who stopped suddenly engaged in intimidating verbal behavior near the station entrance. I felt very unsafe."
Abbotsford,-37.81375,145.002727,2021-03-15,UNWANTED_PHYSICAL_CONTACT,"Just as the sun was setting, two men brushed against me multiple times outside a 24-hour gym. I took a photo from a distance."
Toorak,-37.84584,145.018247,2021-03-17,UNWANTED_PHYSICAL_CONTACT,"Heading to the gym early, someone leaning against a wall tried to block my exit with their body in the middle of the park. I eventually lost them in the crowd."
Southbank,-37.826031,144.953841,2021-03-18,SEXUAL_ASSAULT,"Enjoying a coffee on the sidewalk, a stranger asking for directions engaged in non-consensual touching beside a row of parked cars. They eventually walked off."
Abbotsford,-37.814925,144.991384,2021-03-18,UNWANTED_PHYSICAL_CONTACT,"Enjoying a coffee on the sidewalk, a person acting erratically pushed past me aggressively outside a residential building. They eventually walked off."
Brunswick,-37.763415,144.969311,2021-03-18,SEXUAL_ASSAULT,"Enjoying a coffee on the sidewalk, a person who seemed to be following me tried to pull me toward a darker area outside a popular cafe. I'm shaken but okay."
Northcote,-37.769338,145.006207,2021-03-19,SEXUAL_ASSAULT,"Coming back from a night out, a cyclist who stopped suddenly made sexualized threats in the underground parking lot. They eventually walked off."
Coburg,-37.740474,144.973842,2021-03-20,UNWANTED_PHYSICAL_CONTACT,"On a quiet side street, a lone person pushed into my personal space outside a residential building. I won't be walking that way again."
Williamstown,-37.85938,144.908028,2021-03-20,UNWANTED_PHYSICAL_CONTACT,"Around midnight, a group of individuals made inappropriate contact in a crowd near a bicycle path. I tried to ignore them."
Toorak,-37.849782,145.005959,2021-03-21,UNWANTED_PHYSICAL_CONTACT,"Walking the dog around the block, a group of individuals tried to pull my bag outside a 24-hour gym. I felt my heart racing."
Preston,-37.740787,145.011643,2021-03-21,UNWANTED_PHYSICAL_CONTACT,"After finishing dinner at a restaurant, two men pushed into my personal space along the Yarra River walk. No one intervened."
Toorak,-37.836007,145.006252,2021-03-22,UNWANTED_PHYSICAL_CONTACT,"Enjoying a coffee on the sidewalk, two men made inappropriate contact in a crowd near the station entrance. I felt very unsafe."
Prahran,-37.844819,144.98352,2021-03-22,STREET_HARASSMENT,"On a quiet side street, a stranger asking for directions threatened to follow me home near a bus shelter. I eventually lost them in the crowd."
Docklands,-37.805953,144.943293,2021-03-23,SEXUAL_ASSAULT,"Exploring the local market, a group of individuals pinned me against a wall briefly by the public restrooms. Thankfully, a bystander helped."
Moonee Ponds,-37.774792,144.930155,2021-03-24,UNWANTED_PHYSICAL_CONTACT,"Just as the sun was setting, a group of individuals pushed past me aggressively in a poorly lit laneway. No one intervened."
St Kilda,-37.864592,144.993915,2021-03-25,STREET_HARASSMENT,"While walking home, a group of skaters made persistent unwanted comments near a bicycle path. No one intervened."
Port Melbourne,-37.836735,144.941325,2021-03-25,SEXUAL_ASSAULT,"Enjoying a coffee on the sidewalk, an aggressive individual made explicit and unwanted advances in a quiet residential cul-de-sac. I felt extremely intimidated."
Docklands,-37.825883,144.956705,2021-03-27,SEXUAL_ASSAULT,"While waiting for the tram, a delivery driver committed a physical assault outside a popular cafe. I felt my heart racing."
Abbotsford,-37.792955,144.989492,2021-03-27,UNWANTED_PHYSICAL_CONTACT,"On a quiet side street, a person with their hood up brushed against me multiple times beside a row of parked cars. I took a photo from a distance."
Melbourne CBD,-37.818791,144.969089,2021-03-27,UNWANTED_PHYSICAL_CONTACT,"Waiting for a rideshare to arrive, someone sitting on a park bench made inappropriate contact in a crowd near the ticket barriers. I called the police later."
Coburg,-37.749437,144.962094,2021-03-28,SEXUAL_ASSAULT,"Checking my phone at the bus stop, a woman in a reflective vest tried to pull me toward a darker area along the bike path by the creek. I quickly ducked into a shop."
Northcote,-37.766918,145.003098,2021-03-29,STREET_HARASSMENT,"Checking my phone at the bus stop, two men whistled and made suggestive gestures outside a 7-Eleven. I felt my heart racing."
Port Melbourne,-37.839662,144.93765,2021-03-29,SEXUAL_ASSAULT,"Waiting for a rideshare to arrive, a cyclist who stopped suddenly pinned me against a wall briefly underneath a railway bridge. I was left feeling vulnerable."
Melbourne CBD,-37.824385,144.955563,2021-03-29,STREET_HARASSMENT,"Just after leaving the station, a group of skaters shouted nonsense to intimidate in a poorly lit laneway. I kept my head down and ran."
North Melbourne,-37.795833,144.945715,2021-03-29,SEXUAL_ASSAULT,"Commuting during the morning rush, a middle-aged man harassed me with sexually charged language along the bike path by the creek. I quickly ducked into a shop."
Essendon,-37.75815,144.915127,2021-03-29,STREET_HARASSMENT,"While walking home, a group of individuals blocked my path while catcalling outside a popular cafe. I kept my head down and ran."
Toorak,-37.838552,145.022582,2021-03-29,UNWANTED_PHYSICAL_CONTACT,"Walking the dog around the block, a person who seemed to be following me intentionally bumped into me near a deserted construction zone. I managed to run away."
Hawthorn,-37.820338,145.034092,2021-03-30,UNWANTED_PHYSICAL_CONTACT,"Returning books to the library, a group of teenagers tripped me as I tried to walk by along the bike path by the creek. I quickly ducked into a shop."
Essendon,-37.76142,144.922015,2021-03-31,UNWANTED_PHYSICAL_CONTACT,"During the evening rush, two men brushed against me multiple times along the bike path by the creek. I called the police later."
Richmond,-37.824935,144.999671,2021-03-31,STREET_HARASSMENT,"Just as the sun was setting, an individual who appeared intoxicated made inappropriate jokes near a bicycle path. I was left feeling vulnerable."
North Melbourne,-37.794156,144.947846,2021-04-01,STREET_HARASSMENT,"Passing by a construction site, a woman in a reflective vest persistently asked for my number outside a 7-Eleven. I quickly ducked into a shop."
Kensington,-37.799242,144.919834,2021-04-02,STREET_HARASSMENT,"Passing by a construction site, two men blocked my path while catcalling outside a pub. I kept my head down and ran."
St Kilda,-37.852644,144.985316,2021-04-02,UNWANTED_PHYSICAL_CONTACT,"On a quiet side street, a person with their hood up made inappropriate contact in a crowd outside a 24-hour gym. They eventually walked off."
St Kilda,-37.861173,144.976695,2021-04-03,SEXUAL_ASSAULT,"Coming back from a night out, two men grabbed my waist without consent in the middle of the park. I reported it via a safety app."
Hawthorn,-37.81094,145.041057,2021-04-03,UNWANTED_PHYSICAL_CONTACT,"Exploring the local market, someone leaning against a wall pushed past me aggressively near a deserted construction zone. I eventually lost them in the crowd."
Richmond,-37.818384,145.000891,2021-04-04,STREET_HARASSMENT,"Coming back from a night out, a couple arguing loudly persistently asked for my number near the ticket barriers. No one intervened."
Prahran,-37.842301,144.997592,2021-04-05,UNWANTED_PHYSICAL_CONTACT,"Waiting for a rideshare to arrive, a group of skaters tried to pull my bag on the steps of the library. I called the police later."
Williamstown,-37.871087,144.895779,2021-04-06,UNWANTED_PHYSICAL_CONTACT,"Exploring the local market, a stranger asking for directions tried to block my exit with their body outside a 24-hour gym. I was left feeling vulnerable."
Brunswick,-37.778295,144.960203,2021-04-06,SEXUAL_ASSAULT,"Exploring the local market, an individual who appeared intoxicated attempted a forced physical interaction in the underground parking lot. I'm shaken but okay."
Port Melbourne,-37.835045,144.94075,2021-04-08,UNWANTED_PHYSICAL_CONTACT,"Meeting friends for drinks, a cyclist who stopped suddenly grabbed the back of my jacket along the Yarra River walk. I felt extremely intimidated."
Essendon,-37.745348,144.917712,2021-04-08,STREET_HARASSMENT,"While waiting for the tram, a stranger wearing a hoodie mocked my appearance loudly by the public restrooms. I reported it to a nearby officer."
Richmond,-37.815696,144.995924,2021-04-09,UNWANTED_PHYSICAL_CONTACT,"Taking a shortcut through a park, a lone person grabbed the back of my jacket outside a 24-hour gym. I kept my head down and ran."
South Yarra,-37.839247,144.999163,2021-04-09,UNWANTED_PHYSICAL_CONTACT,"Waiting for a rideshare to arrive, a person acting erratically grabbed my arm along the Yarra River walk. I won't be walking that way again."
Richmond,-37.828491,144.997014,2021-04-10,STREET_HARASSMENT,"Coming home from the night shift, someone on an e-scooter mocked my appearance loudly in the middle of the park. I reported it via a safety app."
Essendon,-37.763545,144.914691,2021-04-12,UNWANTED_PHYSICAL_CONTACT,"Meeting friends for drinks, a lone person grabbed my hand and wouldn't let go at a crowded intersection. I'm shaken but okay."
Richmond,-37.822793,144.99817,2021-04-13,UNWANTED_PHYSICAL_CONTACT,"While waiting for the tram, a stranger asking for directions tripped me as I tried to walk by near the tram stop. I reported it via a safety app."
South Yarra,-37.836813,144.995187,2021-04-13,STREET_HARASSMENT,"Broad daylight, near the shops, an individual who appeared intoxicated blocked my path while catcalling near a historic monument. I felt my heart racing."
Kensington,-37.788369,144.942368,2021-04-14,SEXUAL_ASSAULT,"Around midnight, a person with their hood up engaged in indecent behavior outside a 7-Eleven. I felt my heart racing."
Toorak,-37.842108,145.0109,2021-04-15,UNWANTED_PHYSICAL_CONTACT,"Walking the dog around the block, someone on an e-scooter threw a small object at me in the middle of the park. I managed to run away."
Docklands,-37.820141,144.953866,2021-04-15,STREET_HARASSMENT,"Exploring the local market, a delivery driver followed me for several blocks beside a row of parked cars. Thankfully, a bystander helped."
Toorak,-37.835806,145.019859,2021-04-16,STREET_HARASSMENT,"Passing by a construction site, a couple arguing loudly threatened to follow me home outside a 24-hour gym. I'm shaken but okay."
Prahran,-37.861233,145.004615,2021-04-17,STREET_HARASSMENT,"Broad daylight, near the shops, a passerby used aggressive language outside a supermarket. I quickly ducked into a shop."
Essendon,-37.745644,144.927169,2021-04-17,STREET_HARASSMENT,"After finishing dinner at a restaurant, a middle-aged man blocked my path while catcalling along the Yarra River walk. I called the police later."
Abbotsford,-37.801884,145.003579,2021-04-18,UNWANTED_PHYSICAL_CONTACT,"While waiting for the tram, someone leaning against a wall stepped on the back of my shoes near the tram stop. I managed to run away."
Toorak,-37.840422,145.013956,2021-04-21,SEXUAL_ASSAULT,"On a quiet side street, a person who seemed to be following me made lewd comments while approaching at the taxi rank. I tried to ignore them."
North Melbourne,-37.800325,144.941998,2021-04-23,UNWANTED_PHYSICAL_CONTACT,"Checking my phone at the bus stop, an aggressive individual jostled me while standing in line outside a pub. I moved to a better-lit area."
Coburg,-37.744949,144.967529,2021-04-23,STREET_HARASSMENT,"Coming back from a night out, a lone person blocked my path while catcalling near the tram stop. I managed to run away."
Elwood,-37.885701,144.999083,2021-04-24,UNWANTED_PHYSICAL_CONTACT,"Taking a shortcut through a park, an individual who appeared intoxicated tried to pull my bag near the tram stop. No one intervened."
Brunswick,-37.765279,144.963809,2021-04-24,STREET_HARASSMENT,"While waiting for the tram, a cyclist who stopped suddenly followed me for several blocks underneath a railway bridge. I shouted at them to leave me alone."
Flemington,-37.791609,144.930196,2021-04-25,STREET_HARASSMENT,"Meeting friends for drinks, a lone person whistled and made suggestive gestures on the steps of the library. I tried to ignore them."
Carlton,-37.805531,144.972633,2021-04-25,STREET_HARASSMENT,"Broad daylight, near the shops, a cyclist who stopped suddenly shouted nonsense to intimidate outside a 24-hour gym. They eventually walked off."
Footscray,-37.808418,144.90414,2021-04-26,STREET_HARASSMENT,"Enjoying a coffee on the sidewalk, an individual who appeared intoxicated shouted derogatory remarks outside a popular cafe. I eventually lost them in the crowd."
Essendon,-37.761055,144.905196,2021-04-28,UNWANTED_PHYSICAL_CONTACT,"Exploring the local market, a couple arguing loudly pushed past me aggressively near a bus shelter. I eventually lost them in the crowd."
Kensington,-37.784116,144.928714,2021-04-29,UNWANTED_PHYSICAL_CONTACT,"Enjoying a coffee on the sidewalk, someone leaning against a wall grabbed my shoulder from behind at the taxi rank. I took a photo from a distance."
Footscray,-37.800619,144.914541,2021-04-30,STREET_HARASSMENT,"Coming home from the night shift, a cyclist who stopped suddenly shouted offensive slurs outside a 24-hour gym. I won't be walking that way again."
Thornbury,-37.766872,145.005646,2021-04-30,UNWANTED_PHYSICAL_CONTACT,"Walking to my car, someone sitting on a park bench brushed against me multiple times along the Yarra River walk. I called a friend immediately."
Docklands,-37.815893,144.948647,2021-04-30,UNWANTED_PHYSICAL_CONTACT,"Heading to the gym early, a stranger asking for directions jostled me while standing in line along the bike path by the creek. Thankfully, a bystander helped."
St Kilda,-37.864691,144.980032,2021-04-30,SEXUAL_ASSAULT,"Commuting during the morning rush, someone sitting on a park bench pinned me against a wall briefly on the steps of the library. I managed to run away."
East Melbourne,-37.819744,144.97589,2021-05-02,UNWANTED_PHYSICAL_CONTACT,"Just after leaving the station, a lone person nudged me forcefully in a quiet residential cul-de-sac. I'm shaken but okay."
East Melbourne,-37.803548,144.987404,2021-05-03,SEXUAL_ASSAULT,"While waiting for the tram, a group of teenagers made lewd comments while approaching outside a supermarket. I eventually lost them in the crowd."
Hawthorn,-37.817097,145.038268,2021-05-03,STREET_HARASSMENT,"Exploring the local market, a group of skaters blocked my path while catcalling beside a row of parked cars. I won't be walking that way again."
Southbank,-37.822329,144.963562,2021-05-04,UNWANTED_PHYSICAL_CONTACT,"Taking a shortcut through a park, a couple arguing loudly jostled me while standing in line outside a pub. I tried to ignore them."
Elwood,-37.877616,144.977982,2021-05-06,SEXUAL_ASSAULT,"Commuting during the morning rush, a couple arguing loudly forced an unwanted physical encounter in the underground parking lot. They eventually walked off."
Hawthorn,-37.812769,145.032226,2021-05-06,STREET_HARASSMENT,"Checking my phone at the bus stop, someone sitting on a park bench was filming me without consent near a bus shelter. I was left feeling vulnerable."
South Yarra,-37.83639,145.00044,2021-05-07,SEXUAL_ASSAULT,"Walking the dog around the block, someone on an e-scooter attempted a forced physical interaction outside a pub. I reported it via a safety app."
Coburg,-37.741453,144.97476,2021-05-08,UNWANTED_PHYSICAL_CONTACT,"After finishing dinner at a restaurant, an aggressive individual intentionally bumped into me underneath a railway bridge. I eventually lost them in the crowd."
Northcote,-37.763549,144.98656,2021-05-09,UNWANTED_PHYSICAL_CONTACT,"Checking my phone at the bus stop, a stranger wearing a hoodie jostled me while standing in line in the underground parking lot. I managed to run away."
Prahran,-37.84434,144.999802,2021-05-10,SEXUAL_ASSAULT,"Passing by a construction site, a cyclist who stopped suddenly made explicit and unwanted advances near the station entrance. I called a friend immediately."
Carlton,-37.807902,144.965304,2021-05-10,SEXUAL_ASSAULT,"While waiting for the tram, an aggressive individual made explicit and unwanted advances in a quiet residential cul-de-sac. No one intervened."
Williamstown,-37.871372,144.891899,2021-05-10,STREET_HARASSMENT,"Walking the dog around the block, a passerby engaged in intimidating verbal behavior at a crowded intersection. I managed to run away."
Preston,-37.744459,145.014927,2021-05-11,STREET_HARASSMENT,"Meeting friends for drinks, a person who seemed to be following me blocked my path while catcalling near a historic monument. I felt very unsafe."
Williamstown,-37.857773,144.90056,2021-05-12,STREET_HARASSMENT,"Coming back from a night out, a group of teenagers refused to let me pass while staring along the Yarra River walk. I reported it to a nearby officer."
Preston,-37.728254,145.017516,2021-05-12,SEXUAL_ASSAULT,"Heading to the gym early, a lone person groped me in the middle of the crowd beside a row of parked cars. I shouted at them to leave me alone."
Moonee Ponds,-37.769242,144.927876,2021-05-12,STREET_HARASSMENT,"Enjoying a coffee on the sidewalk, someone on an e-scooter used aggressive language underneath a railway bridge. I reported it to a nearby officer."
Elwood,-37.868722,144.999117,2021-05-13,SEXUAL_ASSAULT,"Exploring the local market, an aggressive individual attempted to kiss me forcefully in a quiet residential cul-de-sac. I tried to ignore them."
Kensington,-37.795458,144.924873,2021-05-15,UNWANTED_PHYSICAL_CONTACT,"Enjoying a coffee on the sidewalk, a cyclist who stopped suddenly tripped me as I tried to walk by outside a pharmacy. They eventually walked off."
Thornbury,-37.766365,145.007666,2021-05-18,UNWANTED_PHYSICAL_CONTACT,"Just after leaving the station, two men attempted to snatch my phone outside a 24-hour gym. I felt extremely intimidated."
South Yarra,-37.851011,144.991288,2021-05-19,STREET_HARASSMENT,"Just after leaving the station, a person with their hood up shouted offensive slurs outside a 24-hour gym. I took a photo from a distance."
Elwood,-37.875414,144.984533,2021-05-19,UNWANTED_PHYSICAL_CONTACT,"Coming home from the night shift, someone leaning against a wall grabbed my arm in a quiet residential cul-de-sac. I took a photo from a distance."
Kensington,-37.804652,144.937077,2021-05-20,STREET_HARASSMENT,"Browsing the shops on a busy Saturday, a middle-aged man refused to let me pass while staring outside a supermarket. I tried to ignore them."
Thornbury,-37.755939,144.993465,2021-05-22,UNWANTED_PHYSICAL_CONTACT,"Passing by a construction site, a delivery driver pushed past me aggressively at a crowded intersection. I felt extremely intimidated."
South Yarra,-37.845358,144.995706,2021-05-24,UNWANTED_PHYSICAL_CONTACT,"Walking the dog around the block, a stranger asking for directions tried to block my exit with their body in a poorly lit laneway. I shouted at them to leave me alone."
Southbank,-37.819987,144.960075,2021-05-24,STREET_HARASSMENT,"Walking to my car, a passerby whistled and made suggestive gestures outside a pub. I reported it to a nearby officer."
Coburg,-37.74939,144.968447,2021-05-25,STREET_HARASSMENT,"Just after leaving the station, an aggressive individual engaged in intimidating verbal behavior outside a 7-Eleven. I reported it to a nearby officer."
Coburg,-37.753474,144.970201,2021-05-25,SEXUAL_ASSAULT,"Passing by a construction site, an individual who appeared intoxicated committed a physical assault at the taxi rank. I kept my head down and ran."
Northcote,-37.762235,145.00695,2021-05-25,SEXUAL_ASSAULT,"After finishing dinner at a restaurant, a group of individuals violated personal space aggressively at a crowded intersection. I called a friend immediately."
Northcote,-37.763418,145.001665,2021-05-25,UNWANTED_PHYSICAL_CONTACT,"Commuting during the morning rush, a passerby grabbed my hand and wouldn't let go outside a residential building. I was left feeling vulnerable."
Footscray,-37.807511,144.898412,2021-05-26,UNWANTED_PHYSICAL_CONTACT,"Browsing the shops on a busy Saturday, a group of individuals tripped me as I tried to walk by near the ticket barriers. I took a photo from a distance."
North Melbourne,-37.805874,144.934579,2021-05-26,STREET_HARASSMENT,"Coming back from a night out, a delivery driver made inappropriate jokes in the underground parking lot. I won't be walking that way again."
Flemington,-37.776316,144.921823,2021-05-27,UNWANTED_PHYSICAL_CONTACT,"Enjoying a coffee on the sidewalk, a passerby tugged on my backpack in the middle of the park. I was left feeling vulnerable."
Richmond,-37.822694,145.002984,2021-05-28,UNWANTED_PHYSICAL_CONTACT,"Broad daylight, near the shops, an aggressive individual stepped on the back of my shoes near the ticket barriers. I felt extremely intimidated."
Abbotsford,-37.811814,145.010478,2021-05-29,STREET_HARASSMENT,"Heading to the gym early, a stranger asking for directions refused to let me pass while staring on the steps of the library. I'm shaken but okay."
Moonee Ponds,-37.764848,144.924795,2021-05-29,SEXUAL_ASSAULT,"Meeting friends for drinks, a woman in a reflective vest made sexualized threats near the entrance of a shopping centre. I was left feeling vulnerable."
Kensington,-37.79902,144.91902,2021-05-30,UNWANTED_PHYSICAL_CONTACT,"Passing by a construction site, a group of teenagers jostled me while standing in line at a crowded intersection. I kept my head down and ran."
Abbotsford,-37.796447,145.010569,2021-05-30,STREET_HARASSMENT,"While walking home, someone leaning against a wall made persistent unwanted comments near a historic monument. I managed to run away."
Melbourne CBD,-37.822343,144.952791,2021-06-01,SEXUAL_ASSAULT,"Walking to my car, a lone person pinned me against a wall briefly in a quiet residential cul-de-sac. Thankfully, a bystander helped."
Thornbury,-37.755813,144.997316,2021-06-02,SEXUAL_ASSAULT,"During the evening rush, an aggressive individual grabbed my waist without consent in the middle of the park. I eventually lost them in the crowd."
Essendon,-37.750296,144.911544,2021-06-04,UNWANTED_PHYSICAL_CONTACT,"Broad daylight, near the shops, a person who seemed to be following me jostled me while standing in line near the tram stop. I moved to a better-lit area."
Essendon,-37.755808,144.9138,2021-06-05,UNWANTED_PHYSICAL_CONTACT,"Around midnight, a couple arguing loudly made inappropriate contact in a crowd at a crowded intersection. Thankfully, a bystander helped."
Toorak,-37.847166,145.00689,2021-06-05,UNWANTED_PHYSICAL_CONTACT,"During the evening rush, a group of skaters threw a small object at me near a bicycle path. I felt extremely intimidated."
