suburb,latitude,longitude,date,type,description
Melton,-37.703734,144.582427,2025-03-22,SEXUAL_ASSAULT,"While walking home, a person acting erratically groped me in the middle of the crowd in the middle of the park. I'm shaken but okay."
Ringwood,-37.791713,145.213546,2025-03-23,SEXUAL_ASSAULT,"While walking home, a cyclist who stopped suddenly exposed themselves in public near a bicycle path. No one intervened."
Point Cook,-37.943058,144.746892,2025-03-24,UNWANTED_PHYSICAL_CONTACT,"Broad daylight, near the shops, a person acting erratically grabbed my arm outside a residential building. I'm shaken but okay."
Werribee,-37.91277,144.653558,2025-03-24,UNWANTED_PHYSICAL_CONTACT,"During the evening rush, an individual who appeared intoxicated pushed past me aggressively near the ticket barriers. I reported it via a safety app."
Cheltenham,-37.968166,145.081423,2025-03-25,SEXUAL_ASSAULT,"Just as the sun was setting, a group of individuals engaged in non-consensual touching near the station entrance. I tried to ignore them."
Craigieburn,-37.57953,144.901956,2025-03-25,STREET_HARASSMENT,"Checking my phone at the bus stop, a person who seemed to be following me shouted offensive slurs along the main road. I quickly ducked into a shop."
Coburg,-37.758081,144.970918,2025-03-26,UNWANTED_PHYSICAL_CONTACT,"Passing by a construction site, a cyclist who stopped suddenly intentionally bumped into me in a poorly lit laneway. I called a friend immediately."
Sunshine,-37.781832,144.816712,2025-03-26,STREET_HARASSMENT,"After finishing dinner at a restaurant, two men engaged in intimidating verbal behavior outside a residential building. I tried to ignore them."
Mornington,-38.241094,145.055755,2025-03-27,UNWANTED_PHYSICAL_CONTACT,"During the evening rush, a group of teenagers intentionally bumped into me at a crowded intersection. I won't be walking that way again."
Frankston,-38.144889,145.141917,2025-03-28,SEXUAL_ASSAULT,"Exploring the local market, an individual who appeared intoxicated violated personal space aggressively along the main road. I eventually lost them in the crowd."
Brighton,-37.888859,144.986757,2025-03-28,UNWANTED_PHYSICAL_CONTACT,"Around midnight, a stranger wearing a hoodie tried to pull my bag along the main road. I'm shaken but okay."
Pakenham,-38.084323,145.483853,2025-03-31,UNWANTED_PHYSICAL_CONTACT,"During the evening rush, a middle-aged man brushed against me multiple times at a crowded intersection. They eventually walked off."
Healesville,-37.659064,145.516278,2025-03-31,STREET_HARASSMENT,"Just after leaving the station, a stranger wearing a hoodie blocked my path while catcalling near the station entrance. I reported it to a nearby officer."
Melbourne CBD,-37.83232,144.972306,2025-04-01,SEXUAL_ASSAULT,"Passing by a construction site, a group of teenagers groped me in the middle of the crowd outside a 24-hour gym. I quickly ducked into a shop."
Richmond,-37.844914,145.022118,2025-04-01,STREET_HARASSMENT,"Browsing the shops on a busy Saturday, a person acting erratically engaged in intimidating verbal behavior outside a supermarket. Thankfully, a bystander helped."
Healesville,-37.649519,145.490499,2025-04-02,UNWANTED_PHYSICAL_CONTACT,"Just as the sun was setting, two men tried to pull my bag in the underground parking lot. I felt very unsafe."
Box Hill,-37.806042,145.13699,2025-04-03,UNWANTED_PHYSICAL_CONTACT,"Enjoying a coffee on the sidewalk, a person who seemed to be following me grabbed my arm near the edge of the bushland. I managed to run away."
Ferntree Gully,-37.878058,145.277472,2025-04-05,SEXUAL_ASSAULT,"Around midnight, a person who seemed to be following me groped me in the middle of the crowd outside a residential building. I tried to ignore them."
Craigieburn,-37.618152,144.901631,2025-04-06,STREET_HARASSMENT,"During the evening rush, a delivery driver followed me for several blocks in a poorly lit laneway. I felt very unsafe."
Broadmeadows,-37.69737,144.940764,2025-04-06,STREET_HARASSMENT,"Just as the sun was setting, two men blocked my path while catcalling outside a supermarket. I'm shaken but okay."
Coburg,-37.755311,144.980691,2025-04-07,UNWANTED_PHYSICAL_CONTACT,"Broad daylight, near the shops, someone on an e-scooter intentionally bumped into me near the station entrance. I managed to run away."
Broadmeadows,-37.661705,144.918761,2025-04-08,UNWANTED_PHYSICAL_CONTACT,"While waiting for the tram, a lone person pushed past me aggressively along the main road. I called a friend immediately."
Werribee,-37.921413,144.675703,2025-04-08,STREET_HARASSMENT,"Walking to my car, a group of teenagers engaged in intimidating verbal behavior near the entrance of a shopping centre. I won't be walking that way again."
Footscray,-37.80645,144.893706,2025-04-08,SEXUAL_ASSAULT,"Waiting for a rideshare to arrive, a stranger wearing a hoodie made explicit and unwanted advances outside a 7-Eleven. I won't be walking that way again."
Dandenong,-37.975113,145.192974,2025-04-09,STREET_HARASSMENT,"After finishing dinner at a restaurant, a delivery driver cornered me and asked personal questions near the edge of the bushland. Thankfully, a bystander helped."
Lilydale,-37.749224,145.34102,2025-04-10,STREET_HARASSMENT,"While waiting for the tram, two men shouted derogatory remarks in the underground parking lot. I reported it via a safety app."
Mornington,-38.221696,145.017848,2025-04-11,STREET_HARASSMENT,"Walking to my car, a delivery driver made persistent unwanted comments near the ticket barriers. I reported it to a nearby officer."
Ferntree Gully,-37.90732,145.278792,2025-04-13,STREET_HARASSMENT,"Exploring the local market, a lone person blocked my path while catcalling near the ticket barriers. I called a friend immediately."
St Albans,-37.76197,144.810674,2025-04-13,UNWANTED_PHYSICAL_CONTACT,"Heading to the gym early, an aggressive individual attempted to snatch my phone outside a supermarket. I eventually lost them in the crowd."
Werribee,-37.911382,144.645855,2025-04-14,UNWANTED_PHYSICAL_CONTACT,"Broad daylight, near the shops, a delivery driver attempted to snatch my phone by the public restrooms. I managed to run away."
Lilydale,-37.739706,145.332695,2025-04-14,UNWANTED_PHYSICAL_CONTACT,"After finishing dinner at a restaurant, an individual who appeared intoxicated brushed against me multiple times in the underground parking lot. Thankfully, a bystander helped."
Footscray,-37.788947,144.892873,2025-04-16,SEXUAL_ASSAULT,"After finishing dinner at a restaurant, a person acting erratically tried to pull me toward a darker area outside a local pub. I won't be walking that way again."
Hurstbridge,-37.623459,145.211941,2025-04-16,UNWANTED_PHYSICAL_CONTACT,"Waiting for a rideshare to arrive, a group of individuals intentionally bumped into me outside a local pub. They eventually walked off."
Craigieburn,-37.624847,144.904449,2025-04-16,UNWANTED_PHYSICAL_CONTACT,"While walking home, a middle-aged man intentionally bumped into me outside a residential building. I quickly ducked into a shop."
Cranbourne,-38.113577,145.280848,2025-04-16,STREET_HARASSMENT,"Walking to my car, someone on an e-scooter shouted offensive slurs near the entrance of a shopping centre. I eventually lost them in the crowd."
Lilydale,-37.766284,145.339564,2025-04-17,UNWANTED_PHYSICAL_CONTACT,"While waiting for the tram, a delivery driver grabbed my arm in a poorly lit laneway. I won't be walking that way again."
Lilydale,-37.753943,145.360854,2025-04-18,STREET_HARASSMENT,"Passing by a construction site, a delivery driver shouted derogatory remarks near the edge of the bushland. They eventually walked off."
Mornington,-38.196909,145.035746,2025-04-18,SEXUAL_ASSAULT,"Broad daylight, near the shops, a delivery driver committed a physical assault near the station car park. I reported it via a safety app."
Tarneit,-37.803568,144.662039,2025-04-18,UNWANTED_PHYSICAL_CONTACT,"While walking home, a middle-aged man tried to pull my bag along the main road. No one intervened."
Lilydale,-37.770988,145.332347,2025-04-18,SEXUAL_ASSAULT,"Browsing the shops on a busy Saturday, a cyclist who stopped suddenly exposed themselves in public at a crowded intersection. Thankfully, a bystander helped."
Richmond,-37.84612,145.015214,2025-04-19,UNWANTED_PHYSICAL_CONTACT,"Just after leaving the station, a cyclist who stopped suddenly intentionally bumped into me along the main road. I tried to ignore them."
Point Cook,-37.932665,144.765116,2025-04-19,SEXUAL_ASSAULT,"After finishing dinner at a restaurant, two men exposed themselves in public outside a supermarket. I quickly ducked into a shop."
Sunshine,-37.800191,144.837815,2025-04-20,SEXUAL_ASSAULT,"Passing by a construction site, a passerby tried to pull me toward a darker area near the entrance of a shopping centre. I'm shaken but okay."
Ringwood,-37.822222,145.228996,2025-04-20,STREET_HARASSMENT,"Walking the dog around the block, a person who seemed to be following me made persistent unwanted comments near the station entrance. I quickly ducked into a shop."
Coburg,-37.73929,144.985319,2025-04-20,STREET_HARASSMENT,"On a quiet side street, a cyclist who stopped suddenly engaged in intimidating verbal behavior outside a 24-hour gym. I managed to run away."
Cranbourne,-38.109125,145.299012,2025-04-20,UNWANTED_PHYSICAL_CONTACT,"After finishing dinner at a restaurant, someone on an e-scooter tried to pull my bag outside a 24-hour gym. I won't be walking that way again."
Ferntree Gully,-37.893221,145.27523,2025-04-21,STREET_HARASSMENT,"On a quiet side street, an individual who appeared intoxicated cornered me and asked personal questions outside a 24-hour gym. I eventually lost them in the crowd."
Cheltenham,-37.955033,145.057841,2025-04-22,UNWANTED_PHYSICAL_CONTACT,"Enjoying a coffee on the sidewalk, a group of individuals tried to pull my bag near the station car park. I quickly ducked into a shop."
St Albans,-37.739993,144.782258,2025-04-23,SEXUAL_ASSAULT,"While walking home, a person acting erratically violated personal space aggressively outside a 7-Eleven. I quickly ducked into a shop."
Epping,-37.655328,145.011321,2025-04-23,SEXUAL_ASSAULT,"Broad daylight, near the shops, a middle-aged man exposed themselves in public near the ticket barriers. I reported it via a safety app."
Ferntree Gully,-37.911731,145.297357,2025-04-23,STREET_HARASSMENT,"Heading to the gym early, an aggressive individual shouted offensive slurs outside a residential building. Thankfully, a bystander helped."
Broadmeadows,-37.665455,144.895473,2025-04-23,STREET_HARASSMENT,"Broad daylight, near the shops, a stranger wearing a hoodie blocked my path while catcalling near the entrance of a shopping centre. I won't be walking that way again."
Whittlesea,-37.526405,145.136756,2025-04-24,SEXUAL_ASSAULT,"Around midnight, an aggressive individual exposed themselves in public in the middle of the park. I called a friend immediately."
Tarneit,-37.811819,144.667831,2025-04-24,UNWANTED_PHYSICAL_CONTACT,"Taking a shortcut through a park, a group of individuals tried to pull my bag outside a supermarket. I eventually lost them in the crowd."
Healesville,-37.644529,145.512177,2025-04-24,SEXUAL_ASSAULT,"Just after leaving the station, a middle-aged man violated personal space aggressively outside a 7-Eleven. I managed to run away."
Footscray,-37.781315,144.895676,2025-04-26,SEXUAL_ASSAULT,"Coming home from the night shift, a middle-aged man groped me in the middle of the crowd in the underground parking lot. I eventually lost them in the crowd."
Tarneit,-37.804836,144.652068,2025-04-26,STREET_HARASSMENT,"During the evening rush, a passerby shouted offensive slurs outside a supermarket. I reported it via a safety app."
Lilydale,-37.759282,145.348476,2025-04-27,SEXUAL_ASSAULT,"After finishing dinner at a restaurant, a delivery driver made explicit and unwanted advances near the edge of the bushland. I'm shaken but okay."
Box Hill,-37.796949,145.135662,2025-04-30,SEXUAL_ASSAULT,"Enjoying a coffee on the sidewalk, two men tried to pull me toward a darker area in the middle of the park. No one intervened."
Dandenong,-37.957385,145.22275,2025-04-30,STREET_HARASSMENT,"Waiting for a rideshare to arrive, an individual who appeared intoxicated made persistent unwanted comments outside a 7-Eleven. I eventually lost them in the crowd."
Hurstbridge,-37.630106,145.181138,2025-05-02,STREET_HARASSMENT,"Broad daylight, near the shops, someone on an e-scooter shouted derogatory remarks in a poorly lit laneway. I tried to ignore them."
Sunshine,-37.791391,144.826222,2025-05-03,STREET_HARASSMENT,"Enjoying a coffee on the sidewalk, a delivery driver followed me for several blocks along the main road. I managed to run away."
Werribee,-37.891458,144.6713,2025-05-03,UNWANTED_PHYSICAL_CONTACT,"Just after leaving the station, someone on an e-scooter attempted to snatch my phone by the public restrooms. I reported it to a nearby officer."
Frankston,-38.159216,145.10378,2025-05-04,UNWANTED_PHYSICAL_CONTACT,"Around midnight, a cyclist who stopped suddenly attempted to snatch my phone by the public restrooms. I reported it to a nearby officer."
Mornington,-38.19859,145.044519,2025-05-04,SEXUAL_ASSAULT,"Walking to my car, an individual who appeared intoxicated tried to pull me toward a darker area outside a local pub. I'm shaken but okay."
Carlton,-37.820867,144.983776,2025-05-05,SEXUAL_ASSAULT,"While waiting for the tram, an individual who appeared intoxicated exposed themselves in public outside a supermarket. Thankfully, a bystander helped."
Whittlesea,-37.496461,145.129051,2025-05-05,STREET_HARASSMENT,"While waiting for the tram, a group of individuals made persistent unwanted comments near the entrance of a shopping centre. No one intervened."
Cranbourne,-38.116394,145.291596,2025-05-08,UNWANTED_PHYSICAL_CONTACT,"Broad daylight, near the shops, a group of teenagers tried to pull my bag in the middle of the park. They eventually walked off."
Richmond,-37.81644,144.986267,2025-05-09,SEXUAL_ASSAULT,"Checking my phone at the bus stop, a passerby exposed themselves in public outside a 24-hour gym. I quickly ducked into a shop."
Werribee,-37.877552,144.662477,2025-05-12,UNWANTED_PHYSICAL_CONTACT,"Browsing the shops on a busy Saturday, someone on an e-scooter brushed against me multiple times outside a 24-hour gym. I eventually lost them in the crowd."
Epping,-37.644401,145.016868,2025-05-12,SEXUAL_ASSAULT,"While waiting for the tram, a middle-aged man engaged in non-consensual touching near a bicycle path. I called a friend immediately."
Melton,-37.701317,144.573042,2025-05-12,SEXUAL_ASSAULT,"Just as the sun was setting, a middle-aged man groped me in the middle of the crowd in the underground parking lot. I managed to run away."
Melbourne CBD,-37.814452,144.962859,2025-05-12,SEXUAL_ASSAULT,"While waiting for the tram, a passerby engaged in non-consensual touching at a crowded intersection. I called a friend immediately."
Sunshine,-37.798182,144.816324,2025-05-13,UNWANTED_PHYSICAL_CONTACT,"While walking home, a passerby tried to pull my bag outside a 7-Eleven. No one intervened."
Belgrave,-37.912277,145.345197,2025-05-13,SEXUAL_ASSAULT,"Just as the sun was setting, a person acting erratically engaged in non-consensual touching in the underground parking lot. I called a friend immediately."
Hurstbridge,-37.624668,145.216173,2025-05-13,STREET_HARASSMENT,"During the evening rush, a group of individuals followed me for several blocks near the station car park. They eventually walked off."
Box Hill,-37.827317,145.1351,2025-05-14,UNWANTED_PHYSICAL_CONTACT,"Taking a shortcut through a park, an aggressive individual attempted to snatch my phone outside a supermarket. I felt very unsafe."
Hurstbridge,-37.653571,145.190623,2025-05-15,STREET_HARASSMENT,"Browsing the shops on a busy Saturday, a delivery driver followed me for several blocks near the station car park. I managed to run away."
Tarneit,-37.828097,144.673924,2025-05-15,UNWANTED_PHYSICAL_CONTACT,"Coming home from the night shift, someone on an e-scooter brushed against me multiple times by the public restrooms. I quickly ducked into a shop."
Lilydale,-37.73771,145.347469,2025-05-16,UNWANTED_PHYSICAL_CONTACT,"Just as the sun was setting, an aggressive individual grabbed my arm by the public restrooms. I managed to run away."
Frankston,-38.14467,145.115769,2025-05-16,UNWANTED_PHYSICAL_CONTACT,"Waiting for a rideshare to arrive, two men brushed against me multiple times near the station car park. They eventually walked off."
St Albans,-37.719359,144.812985,2025-05-16,STREET_HARASSMENT,"Walking the dog around the block, an aggressive individual shouted offensive slurs in a poorly lit laneway. I managed to run away."
Belgrave,-37.895441,145.354818,2025-05-17,UNWANTED_PHYSICAL_CONTACT,"Walking to my car, a lone person attempted to snatch my phone near the station entrance. They eventually walked off."
Dandenong,-37.998446,145.224826,2025-05-19,SEXUAL_ASSAULT,"Enjoying a coffee on the sidewalk, a cyclist who stopped suddenly tried to pull me toward a darker area near a bicycle path. I managed to run away."
Melbourne CBD,-37.833744,144.98419,2025-05-20,STREET_HARASSMENT,"While waiting for the tram, two men shouted derogatory remarks at a crowded intersection. I'm shaken but okay."
Melton,-37.672229,144.590445,2025-05-20,SEXUAL_ASSAULT,"Broad daylight, near the shops, a passerby made explicit and unwanted advances outside a residential building. I felt very unsafe."
Box Hill,-37.796858,145.135037,2025-05-21,STREET_HARASSMENT,"Coming back from a night out, a passerby cornered me and asked personal questions outside a local pub. I felt very unsafe."
Brighton,-37.907502,144.967739,2025-05-21,UNWANTED_PHYSICAL_CONTACT,"Exploring the local market, someone on an e-scooter intentionally bumped into me in a poorly lit laneway. I won't be walking that way again."
Healesville,-37.650942,145.526548,2025-05-22,SEXUAL_ASSAULT,"While walking home, a delivery driver exposed themselves in public near the entrance of a shopping centre. I called a friend immediately."
Hurstbridge,-37.61471,145.216093,2025-05-22,STREET_HARASSMENT,"Just as the sun was setting, a person who seemed to be following me cornered me and asked personal questions outside a 24-hour gym. Thankfully, a bystander helped."
Lilydale,-37.728905,145.368729,2025-05-22,UNWANTED_PHYSICAL_CONTACT,"Walking the dog around the block, a group of individuals intentionally bumped into me outside a supermarket. No one intervened."
Healesville,-37.625905,145.500639,2025-05-24,UNWANTED_PHYSICAL_CONTACT,"While waiting for the tram, a group of teenagers grabbed my arm outside a local pub. I eventually lost them in the crowd."
Footscray,-37.822611,144.898198,2025-05-25,UNWANTED_PHYSICAL_CONTACT,"Enjoying a coffee on the sidewalk, a cyclist who stopped suddenly grabbed my hand and wouldn't let go outside a residential building. I reported it via a safety app."
Ferntree Gully,-37.897363,145.297892,2025-05-25,UNWANTED_PHYSICAL_CONTACT,"Checking my phone at the bus stop, a middle-aged man grabbed my hand and wouldn't let go near the station entrance. I reported it to a nearby officer."
Dandenong,-37.964049,145.206538,2025-05-26,SEXUAL_ASSAULT,"Walking to my car, a person who seemed to be following me violated personal space aggressively near the ticket barriers. I managed to run away."
Richmond,-37.839464,144.981232,2025-05-26,UNWANTED_PHYSICAL_CONTACT,"After finishing dinner at a restaurant, a stranger wearing a hoodie tried to pull my bag along the main road. No one intervened."
Brighton,-37.900844,144.983181,2025-05-28,STREET_HARASSMENT,"Just after leaving the station, a cyclist who stopped suddenly engaged in intimidating verbal behavior outside a residential building. I won't be walking that way again."
Cheltenham,-37.935466,145.049222,2025-05-28,UNWANTED_PHYSICAL_CONTACT,"While walking home, a person who seemed to be following me pushed past me aggressively outside a supermarket. I eventually lost them in the crowd."
Carlton,-37.7946,144.969918,2025-05-29,STREET_HARASSMENT,"Waiting for a rideshare to arrive, an individual who appeared intoxicated made persistent unwanted comments at a crowded intersection. I eventually lost them in the crowd."
Richmond,-37.84229,144.979875,2025-05-29,SEXUAL_ASSAULT,"Waiting for a rideshare to arrive, an aggressive individual committed a physical assault outside a supermarket. I'm shaken but okay."
Healesville,-37.660265,145.528896,2025-05-31,UNWANTED_PHYSICAL_CONTACT,"Coming back from a night out, a delivery driver pushed past me aggressively near the station entrance. No one intervened."
Richmond,-37.836416,145.001745,2025-05-31,SEXUAL_ASSAULT,"Just as the sun was setting, a middle-aged man tried to pull me toward a darker area near a bicycle path. I reported it to a nearby officer."
Sunshine,-37.791515,144.851744,2025-05-31,SEXUAL_ASSAULT,"Passing by a construction site, a group of individuals made explicit and unwanted advances near the edge of the bushland. I called a friend immediately."
Frankston,-38.130143,145.118491,2025-06-02,UNWANTED_PHYSICAL_CONTACT,"On a quiet side street, a person who seemed to be following me attempted to snatch my phone near the entrance of a shopping centre. I'm shaken but okay."
Dandenong,-37.995036,145.203867,2025-06-03,UNWANTED_PHYSICAL_CONTACT,"While walking home, a group of individuals brushed against me multiple times in a poorly lit laneway. I'm shaken but okay."
Frankston,-38.127513,145.143962,2025-06-04,STREET_HARASSMENT,"Just after leaving the station, someone on an e-scooter engaged in intimidating verbal behavior by the public restrooms. I felt very unsafe."
Epping,-37.647087,145.032193,2025-06-04,UNWANTED_PHYSICAL_CONTACT,"Around midnight, a person acting erratically grabbed my hand and wouldn't let go near the edge of the bushland. Thankfully, a bystander helped."
Lilydale,-37.762877,145.329257,2025-06-05,STREET_HARASSMENT,"Waiting for a rideshare to arrive, a delivery driver cornered me and asked personal questions in the middle of the park. No one intervened."
Ringwood,-37.817473,145.249976,2025-06-07,STREET_HARASSMENT,"Browsing the shops on a busy Saturday, a delivery driver shouted offensive slurs outside a 7-Eleven. I tried to ignore them."
Pakenham,-38.083116,145.492204,2025-06-07,UNWANTED_PHYSICAL_CONTACT,"After finishing dinner at a restaurant, two men attempted to snatch my phone by the public restrooms. I'm shaken but okay."
Mornington,-38.21085,145.036644,2025-06-08,UNWANTED_PHYSICAL_CONTACT,"During the evening rush, a cyclist who stopped suddenly attempted to snatch my phone near the station entrance. I eventually lost them in the crowd."
Melton,-37.696451,144.559346,2025-06-10,SEXUAL_ASSAULT,"Passing by a construction site, a group of teenagers violated personal space aggressively outside a 24-hour gym. They eventually walked off."
Ferntree Gully,-37.91226,145.275344,2025-06-10,UNWANTED_PHYSICAL_CONTACT,"On a quiet side street, a stranger wearing a hoodie attempted to snatch my phone at a crowded intersection. Thankfully, a bystander helped."
Frankston,-38.130311,145.138734,2025-06-11,SEXUAL_ASSAULT,"Passing by a construction site, two men exposed themselves in public near the edge of the bushland. I managed to run away."
Lilydale,-37.738791,145.372835,2025-06-12,STREET_HARASSMENT,"Walking to my car, an individual who appeared intoxicated engaged in intimidating verbal behavior near the station car park. I reported it via a safety app."
Tarneit,-37.818537,144.637518,2025-06-13,STREET_HARASSMENT,"Heading to the gym early, two men made persistent unwanted comments in the middle of the park. Thankfully, a bystander helped."
Cheltenham,-37.96485,145.039783,2025-06-18,UNWANTED_PHYSICAL_CONTACT,"Heading to the gym early, an individual who appeared intoxicated intentionally bumped into me by the public restrooms. I called a friend immediately."
Whittlesea,-37.536872,145.106443,2025-06-18,UNWANTED_PHYSICAL_CONTACT,"Waiting for a rideshare to arrive, a group of individuals intentionally bumped into me near a bicycle path. I managed to run away."
Healesville,-37.631536,145.489671,2025-06-18,STREET_HARASSMENT,"Just as the sun was setting, a passerby shouted derogatory remarks near the ticket barriers. I felt very unsafe."
Werribee,-37.894486,144.635663,2025-06-19,SEXUAL_ASSAULT,"Passing by a construction site, a group of individuals exposed themselves in public along the main road. I eventually lost them in the crowd."
St Kilda,-37.877455,144.98092,2025-06-21,STREET_HARASSMENT,"Browsing the shops on a busy Saturday, a group of teenagers blocked my path while catcalling at a crowded intersection. They eventually walked off."
Mornington,-38.234719,145.062066,2025-06-24,SEXUAL_ASSAULT,"Coming home from the night shift, a group of teenagers made explicit and unwanted advances in a poorly lit laneway. Thankfully, a bystander helped."
Ferntree Gully,-37.887222,145.271068,2025-06-24,STREET_HARASSMENT,"Exploring the local market, someone on an e-scooter followed me for several blocks by the public restrooms. I reported it to a nearby officer."
Carlton,-37.779987,144.968983,2025-06-28,SEXUAL_ASSAULT,"Walking to my car, a delivery driver engaged in non-consensual touching outside a supermarket. I managed to run away."
Frankston,-38.161071,145.116404,2025-06-29,STREET_HARASSMENT,"Taking a shortcut through a park, two men shouted derogatory remarks outside a supermarket. I called a friend immediately."
Ferntree Gully,-37.881835,145.310284,2025-07-04,UNWANTED_PHYSICAL_CONTACT,"Waiting for a rideshare to arrive, a lone person pushed past me aggressively near the edge of the bushland. I tried to ignore them."
Footscray,-37.786714,144.896301,2025-07-04,STREET_HARASSMENT,"Around midnight, a middle-aged man made persistent unwanted comments in the middle of the park. I reported it via a safety app."
Healesville,-37.674116,145.512272,2025-07-05,STREET_HARASSMENT,"Heading to the gym early, someone on an e-scooter followed me for several blocks outside a 7-Eleven. No one intervened."
Broadmeadows,-37.702449,144.90644,2025-07-06,STREET_HARASSMENT,"On a quiet side street, two men blocked my path while catcalling in the underground parking lot. I reported it to a nearby officer."
Pakenham,-38.084753,145.492509,2025-07-06,UNWANTED_PHYSICAL_CONTACT,"During the evening rush, a lone person attempted to snatch my phone outside a local pub. I'm shaken but okay."
Footscray,-37.809363,144.894692,2025-07-08,STREET_HARASSMENT,"Walking the dog around the block, a person acting erratically shouted derogatory remarks near the entrance of a shopping centre. I won't be walking that way again."
Brighton,-37.901391,145.002759,2025-07-08,STREET_HARASSMENT,"Taking a shortcut through a park, a stranger wearing a hoodie blocked my path while catcalling near a bicycle path. I'm shaken but okay."
Ringwood,-37.825209,145.225533,2025-07-10,UNWANTED_PHYSICAL_CONTACT,"Heading to the gym early, a middle-aged man grabbed my arm near the station car park. I won't be walking that way again."
Cheltenham,-37.97157,145.074045,2025-07-11,STREET_HARASSMENT,"Just after leaving the station, a stranger wearing a hoodie blocked my path while catcalling outside a supermarket. I managed to run away."
Melbourne CBD,-37.789364,144.959137,2025-07-12,UNWANTED_PHYSICAL_CONTACT,"Taking a shortcut through a park, a group of individuals tried to pull my bag near a bicycle path. I tried to ignore them."
Broadmeadows,-37.658382,144.895468,2025-07-13,UNWANTED_PHYSICAL_CONTACT,"During the evening rush, an individual who appeared intoxicated pushed past me aggressively outside a residential building. No one intervened."
Lilydale,-37.744238,145.352929,2025-07-14,UNWANTED_PHYSICAL_CONTACT,"Coming back from a night out, someone on an e-scooter pushed past me aggressively outside a 24-hour gym. Thankfully, a bystander helped."
Box Hill,-37.837969,145.115616,2025-07-15,SEXUAL_ASSAULT,"While walking home, a lone person committed a physical assault along the main road. I felt very unsafe."
Broadmeadows,-37.6624,144.90774,2025-07-15,STREET_HARASSMENT,"Passing by a construction site, a cyclist who stopped suddenly followed me for several blocks outside a residential building. I reported it to a nearby officer."
Richmond,-37.800226,145.013878,2025-07-16,SEXUAL_ASSAULT,"Heading to the gym early, a group of individuals made explicit and unwanted advances outside a residential building. I reported it to a nearby officer."
Sunshine,-37.804723,144.822853,2025-07-16,STREET_HARASSMENT,"Heading to the gym early, someone on an e-scooter followed me for several blocks outside a residential building. I reported it via a safety app."
Footscray,-37.794858,144.891732,2025-07-16,STREET_HARASSMENT,"Just after leaving the station, someone on an e-scooter engaged in intimidating verbal behavior by the public restrooms. I quickly ducked into a shop."
Cranbourne,-38.075036,145.261678,2025-07-19,UNWANTED_PHYSICAL_CONTACT,"Waiting for a rideshare to arrive, a group of teenagers intentionally bumped into me outside a 24-hour gym. I felt very unsafe."
Pakenham,-38.065212,145.492488,2025-07-20,UNWANTED_PHYSICAL_CONTACT,"During the evening rush, a group of teenagers grabbed my hand and wouldn't let go near the edge of the bushland. I'm shaken but okay."
Whittlesea,-37.520073,145.126925,2025-07-20,UNWANTED_PHYSICAL_CONTACT,"Enjoying a coffee on the sidewalk, an individual who appeared intoxicated grabbed my hand and wouldn't let go at a crowded intersection. I eventually lost them in the crowd."
Cranbourne,-38.080166,145.30114,2025-07-21,SEXUAL_ASSAULT,"Checking my phone at the bus stop, a group of teenagers committed a physical assault outside a residential building. I managed to run away."
Box Hill,-37.830926,145.104806,2025-07-22,SEXUAL_ASSAULT,"During the evening rush, a stranger wearing a hoodie committed a physical assault in the underground parking lot. I eventually lost them in the crowd."
Lilydale,-37.73538,145.366208,2025-07-22,SEXUAL_ASSAULT,"Around midnight, a lone person committed a physical assault near the edge of the bushland. Thankfully, a bystander helped."
Cranbourne,-38.111152,145.293165,2025-07-23,UNWANTED_PHYSICAL_CONTACT,"Checking my phone at the bus stop, a lone person grabbed my arm outside a supermarket. I managed to run away."
St Kilda,-37.858336,144.994745,2025-07-23,UNWANTED_PHYSICAL_CONTACT,"After finishing dinner at a restaurant, a person acting erratically attempted to snatch my phone outside a local pub. I tried to ignore them."
Cheltenham,-37.957782,145.05943,2025-07-24,SEXUAL_ASSAULT,"While walking home, a cyclist who stopped suddenly violated personal space aggressively near the station car park. No one intervened."
Pakenham,-38.086813,145.480422,2025-07-26,STREET_HARASSMENT,"Taking a shortcut through a park, someone on an e-scooter followed me for several blocks in the middle of the park. I called a friend immediately."
Brighton,-37.887033,144.986511,2025-07-28,STREET_HARASSMENT,"Passing by a construction site, two men made persistent unwanted comments in a poorly lit laneway. I eventually lost them in the crowd."
St Kilda,-37.872127,144.985822,2025-07-29,UNWANTED_PHYSICAL_CONTACT,"Exploring the local market, a person who seemed to be following me brushed against me multiple times near the station car park. I managed to run away."
Craigieburn,-37.593922,144.889149,2025-07-29,STREET_HARASSMENT,"Passing by a construction site, an aggressive individual followed me for several blocks in the middle of the park. They eventually walked off."
Lilydale,-37.760859,145.330092,2025-07-29,UNWANTED_PHYSICAL_CONTACT,"Enjoying a coffee on the sidewalk, an aggressive individual intentionally bumped into me outside a residential building. I won't be walking that way again."
St Kilda,-37.878244,144.978079,2025-08-02,UNWANTED_PHYSICAL_CONTACT,"During the evening rush, a group of teenagers intentionally bumped into me near the entrance of a shopping centre. I felt very unsafe."
Cranbourne,-38.122557,145.295795,2025-08-03,UNWANTED_PHYSICAL_CONTACT,"Broad daylight, near the shops, a group of teenagers intentionally bumped into me in a poorly lit laneway. I tried to ignore them."
Melton,-37.669875,144.601144,2025-08-05,STREET_HARASSMENT,"During the evening rush, a person acting erratically cornered me and asked personal questions near a bicycle path. They eventually walked off."
